"","name","country.etc","pop","lat","long","capital"
"16153","Jegalia","ROU",4729,44.3,27.63,0
"16154","Jegenstorf","CHE",4026,47.05,7.5,0
"16155","Jegunovce","MKD",7339,42.07,21.12,0
"16156","Jeh","MHL",322,7.48,168.95,0
"16157","Jekabspils","LVA",26926,56.51,25.86,0
"16158","Jel'sk","BLR",8361,51.81,29.16,0
"16159","Jelah","BIH",5503,44.65,17.96,0
"16160","Jelcz-Laskowice","POL",15348,51.03,17.3,0
"16161","Jelenia Gora","POL",86693,50.91,15.73,0
"16162","Jelgava","LVA",61521,56.65,23.71,0
"16163","Jelisavac","HRV",1352,45.53,18.16,0
"16164","Jelling","DNK",3156,55.75,9.43,0
"16165","Jelsa","HRV",1809,43.16,16.69,0
"16166","Jeluko","IDN",37798,-6.8,110.92,0
"16167","Jember","IDN",304118,-8.17,113.69,0
"16168","Jemeppe-sur-Sambre","BEL",17800,50.46,4.67,0
"16169","Jemma","NGA",11760,9.47,8.38,0
"16170","Jemma","NGA",15091,11.67,9.93,0
"16171","Jemnice","CZE",4316,49.03,15.57,0
"16172","Jena","DEU",106772,50.93,11.58,0
"16173","Jenbach","AUT",6852,47.39,11.75,0
"16174","Jendeh","GMB",164,13.4,-14.28,0
"16175","Jenesano","COL",1222,5.39,-73.37,0
"16176","Jenjarom","MYS",26291,2.88,101.5,0
"16177","Jennersdorf","AUT",4336,46.94,16.13,0
"16178","Jenoi","GMB",1268,13.48,-15.57,0
"16179","Jepara","IDN",53402,-6.62,110.68,0
"16180","Jepelacio","PER",7404,-6.12,-76.95,0
"16181","Jequie","BRA",127544,-13.85,-40.08,0
"16182","Jerada","MAR",43458,34.32,-2.17,0
"16183","Jerantut","MYS",35578,3.93,102.37,0
"16184","Jeremie","HTI",31458,18.65,-74.12,0
"16185","Jerez","GTM",4931,14.1,-89.75,0
"16186","Jerez","MEX",37859,22.65,-103,0
"16187","Jerez","ESP",196763,36.68,-6.13,0
"16188","Jerico","COL",7822,5.78,-75.78,0
"16189","Jerico","COL",891,6.15,-72.56,0
"16190","Jerico","HND",2420,15.95,-85.97,0
"16191","Jeriko","GMB",601,13.58,-15.67,0
"16192","Jermuk","ARM",4428,39.84,45.67,0
"16193","Jerovec","HRV",874,46.24,16.11,0
"16194","Jersey City","USA",237125,40.71,-74.06,0
"16195","Jertih","MYS",13818,5.75,102.5,0
"16196","Jerusalem","ISR",731731,31.78,35.22,1
"16197","Jesenice","HRV",2171,43.47,16.62,0
"16198","Jesenice","CZE",1670,50.1,13.48,0
"16199","Jesenice","SVN",12253,46.44,14.04,0
"16200","Jesenik","CZE",12313,50.23,17.2,0
"16201","Jesenik nad Odrou","CZE",1924,49.6,17.93,0
"16202","Jesi","ITA",39831,43.52,13.24,0
"16203","Jessadi","GMB",459,13.63,-15.3,0
"16204","Jessheim","NOR",12886,60.15,11.18,0
"16205","Jessor","BGD",247236,23.17,89.21,0
"16206","Jesus","PRY",2577,-27.05,-55.79,0
"16207","Jesus Maria","MEX",8344,20.67,-104.27,0
"16208","Jesus de Otoro","HND",7134,14.48,-87.98,0
"16209","Jesus del Monte","MEX",9852,19.11,-99.99,0
"16210","Jeti","EST",149,57.92,25.88,0
"16211","Jetis","IDN",49538,-7.68,110.22,0
"16212","Jetpur","IND",121751,21.75,70.61,0
"16213","Jeumont","FRA",10970,50.31,4.1,0
"16214","Jevicko","CZE",2925,49.63,16.73,0
"16215","Jevnaker","NOR",4321,60.26,10.4,0
"16216","Jezdovec","HRV",1178,45.78,15.85,0
"16217","Jezera","HRV",846,43.8,15.65,0
"16218","Jezerski","BIH",4548,44.98,16.08,0
"16219","Jhalakati","BGD",53891,22.64,90.21,0
"16220","Jhalawar","IND",52844,24.6,76.15,0
"16221","Jhanaydah","BGD",98373,23.55,89.18,0
"16222","Jhang","PAK",347809,31.28,72.32,0
"16223","Jhansi","IND",420259,25.45,78.56,0
"16224","Jhargram","IND",58975,22.45,86.98,0
"16225","Jharia","IND",88120,23.76,86.42,0
"16226","Jharsuguda","IND",80438,21.87,84.01,0
"16227","Jhawarian","PAK",28527,32.37,72.62,0
"16228","Jhelum","PAK",166420,32.94,73.72,0
"16229","Jhikargachha","BGD",43010,23.12,89.12,0
"16230","Jhol","PAK",16470,25.96,68.88,0
"16231","Jhudo","PAK",26557,24.95,69.31,0
"16232","Jhumri Tilaiya","IND",78099,24.43,85.52,0
"16233","Jhunjhunun","IND",116553,28.13,75.39,0
"16234","Ji-Parana","BRA",102058,-10.9,-61.95,0
"16235","Jiagedagi","CHN",136811,50.43,124.11,0
"16236","Jiamusi","CHN",554612,46.83,130.35,0
"16237","Jian","CHN",173620,27.13,115,0
"16238","Jiana","ROU",4924,44.41,22.69,0
"16239","Jiancheng","CHN",82798,30.43,104.51,0
"16240","Jiangdu","CHN",84385,32.43,119.57,0
"16241","Jiangguang","CHN",61734,28.19,115.78,0
"16242","Jiangkou","CHN",60464,25.48,119.2,0
"16243","Jiangmen","CHN",553611,22.58,113.08,0
"16244","Jiangyan","CHN",70752,32.51,120.14,0
"16245","Jiangyin","CHN",108496,31.9,120.26,0
"16246","Jiangyou","CHN",127588,31.77,104.76,0
"16247","Jianhu","CHN",72862,33.52,119.71,0
"16248","Jiaocheng","CHN",65782,26.66,119.53,0
"16249","Jiaohe","CHN",123603,43.72,127.34,0
"16250","Jiaojiang","CHN",475064,28.68,121.45,0
"16251","Jiaonan","CHN",76100,35.88,119.96,0
"16252","Jiaozhou","CHN",165994,36.29,120,0
"16253","Jiaozuo","CHN",526026,35.25,113.22,0
"16254","Jiaxing","CHN",470203,30.77,120.75,0
"16255","Jiayuguan","CHN",124948,39.82,98.3,0
"16256","Jiazi","CHN",133852,22.88,116.05,0
"16257","Jibiya","NGA",14675,13.09,7.22,0
"16258","Jibou","ROU",11142,47.27,23.25,0
"16259","Jibuti","DJI",633884,11.56,43.15,1
"16260","Jicaro Galan","HND",1381,13.53,-87.44,0
"16261","Jicin","CZE",16272,50.44,15.35,0
"16262","Jicome","DOM",1726,19.65,-70.95,0
"16263","Jiddah","SAU",2934584,21.5,39.17,0
"16264","Jidhafs","BHR",32115,26.22,50.53,0
"16265","Jidiwiyah","DZA",32682,35.93,0.82,0
"16266","Jidong","CHN",58649,45.22,131.08,0
"16267","Jidvei","ROU",5105,46.22,24.1,0
"16268","Jiehu","CHN",69651,35.55,118.45,0
"16269","Jieshi","CHN",141193,22.82,115.82,0
"16270","Jieshou","CHN",143098,33.25,115.35,0
"16271","Jiexiu","CHN",78079,37.04,111.9,0
"16272","Jieznas","LTU",1371,54.61,24.17,0
"16273","Jiffarong","GMB",1042,13.3,-15.87,0
"16274","Jiffin","GMB",737,13.42,-15.58,0
"16275","Jiguani","CUB",41794,20.37,-76.43,0
"16276","Jihlava","CZE",49888,49.4,15.58,0
"16277","Jijiang","CHN",61573,29.27,106.22,0
"16278","Jijiga","ETH",59550,9.35,42.79,0
"16279","Jijila","ROU",5741,45.3,28.15,0
"16280","Jijili","DZA",142080,36.83,5.77,0
"16281","Jikamshi","NGA",7043,12.17,7.76,0
"16282","Jilava","ROU",12067,44.33,26.08,0
"16283","Jilemnice","CZE",5800,50.61,15.51,0
"16284","Jilib","SOM",44567,0.5,42.77,0
"16285","Jilikul","TJK",5523,37.48,68.53,0
"16286","Jilin","CHN",1955804,43.85,126.55,0
"16287","Jilmah","TUN",5683,35.27,9.42,0
"16288","Jilotepec","MEX",11886,19.95,-99.53,0
"16289","Jilotzingo","MEX",8050,19.87,-99.07,0
"16290","Jilove","CZE",5344,50.77,14.11,0
"16291","Jilove u Prahy","CZE",3556,49.9,14.5,0
"16292","Jima Abajo","DOM",6352,19.13,-70.38,0
"16293","Jimani","DOM",6822,18.49,-71.85,0
"16294","Jimbolia","ROU",10778,45.8,20.71,0
"16295","Jimena de la Frontera","ESP",9429,36.43,-5.45,0
"16296","Jimenez","CRI",1013,10.22,-83.73,0
"16297","Jimenez","MEX",31010,28.33,-105.4,0
"16298","Jimenez","PHL",6768,8.33,123.84,0
"16299","Jimeta","NGA",257188,9.28,12.46,0
"16300","Jimma","ETH",132360,7.68,36.83,0
"16301","Jimo","CHN",71148,36.38,120.46,0
"16302","Jimokuji","JPN",39526,35.2,136.82,0
"16303","Jinan","CHN",2109987,36.67,117,3
"16304","Jince","CZE",2084,49.78,13.98,0
"16305","Jinchang","CHN",146717,38.47,102.17,0
"16306","Jincheng","CHN",354311,35.5,112.83,0
"16307","Jinchengjiang","CHN",105286,24.7,107.83,0
"16308","Jind","IND",168226,29.31,76.3,0
"16309","Jindrichuv Hradec","CZE",22852,49.15,14.99,0
"16310","Jingcheng","CHN",62103,32.02,120.26,0
"16311","Jingdezhen","CHN",312350,29.27,117.18,0
"16312","Jingmen","CHN",168893,31.03,112.19,0
"16313","Jingxingkuang","CHN",61801,38,114,0
"16314","Jingzhou","CHN",179090,30.35,112.18,0
"16315","Jinhua","CHN",142732,29.12,119.65,0
"16316","Jining","CHN",263209,41.04,113.09,0
"16317","Jining","CHN",465418,35.4,116.55,0
"16318","Jinja","UGA",95229,0.44,33.2,0
"16319","Jinja-Kawempe","UGA",11334,0.39,32.55,0
"16320","Jinji","CHN",56953,23.23,110.82,0
"16321","Jinka","ETH",34905,5.65,36.65,0
"16322","Jinma","CHN",136025,25.06,102.75,0
"16323","Jinotega","NIC",53055,13.1,-86,0
"16324","Jinotepe","NIC",29889,11.85,-86.2,0
"16325","Jinsafut","PSE",2280,32.18,35.14,0
"16326","Jinsha","CHN",96159,32.09,121.06,0
"16327","Jinshi","CHN",83615,29.63,111.85,0
"16328","Jinvali","GEO",3411,42.14,44.76,0
"16329","Jinxi","CHN",314236,40.75,120.83,0
"16330","Jinxiang","CHN",84972,27.44,120.63,0
"16331","Jinzhou","CHN",216067,39.1,121.71,0
"16332","Jinzhou","CHN",603987,41.12,121.1,0
"16333","Jipijapa","ECU",35901,-1.35,-80.58,0
"16334","Jiquilisco","SLV",9274,13.33,-88.57,0
"16335","Jiquilpan","MEX",25569,19.98,-102.72,0
"16336","Jiquinlaca","HND",1274,14,-88.35,0
"16337","Jiquipilas","MEX",9089,16.66,-93.64,0
"16338","Jirikov","CZE",3934,50.98,14.58,0
"16339","Jirkov","CZE",21265,50.5,13.44,0
"16340","Jirny","CZE",1390,50.12,14.72,0
"16341","Jiroff","GMB",615,13.42,-15.7,0
"16342","Jiroft","IRN",119127,28.67,57.73,0
"16343","Jish","ISR",2731,33.02,35.44,0
"16344","Jishou","CHN",103624,28.32,109.72,0
"16345","Jishu","CHN",104483,44.29,126.79,0
"16346","Jishui","CHN",77901,33.74,115.4,0
"16347","Jisr Az-Zarqa","ISR",11421,32.54,34.91,0
"16348","Jisr-as-Sugur","SYR",40401,35.81,36.32,0
"16349","Jistebnice","CZE",1982,49.48,14.53,0
"16350","Jistebnik","CZE",1461,49.75,18.13,0
"16351","Jit","PSE",2321,32.22,35.17,0
"16352","Jitra","MYS",66385,6.27,100.42,0
"16353","Jiujiang","CHN",259027,29.73,115.98,0
"16354","Jiulong","CHN",1983415,22.32,114.17,0
"16355","Jiupu","CHN",124235,41.07,122.95,0
"16356","Jiuquan","CHN",73403,39.75,98.51,0
"16357","Jiutai","CHN",175948,44.15,125.84,0
"16358","Jiutepec","MEX",171699,18.87,-99.18,0
"16359","Jiwani","PAK",16693,25.07,61.76,0
"16360","Jixi","CHN",420680,45.3,130.97,0
"16361","Jizan","SAU",109892,16.9,42.55,0
"16362","Jizzax","UZB",156063,40.11,67.84,0
"16363","Joacaba","BRA",23894,-27.17,-51.5,0
"16364","Joal-Fadiouth","SEN",38053,14.18,-16.85,0
"16365","Joane","PRT",7993,41.43,-8.41,0
"16366","Joao Monlevade","BRA",74001,-19.83,-43.16,0
"16367","Joao Pessoa","BRA",662337,-7.12,-34.86,0
"16368","Joao Pinheiro","BRA",27414,-17.74,-46.17,0
"16369","Joaquin Suarez","URY",6394,-34.73,-56.04,0
"16370","Joba Arriba","DOM",1483,19.57,-70.27,0
"16371","Jobabo","CUB",17871,20.97,-76.3,0
"16372","Jobbagyi","HUN",2316,47.84,19.68,0
"16373","Jockul","GMB",384,13.62,-15.17,0
"16374","Jocon","HND",1759,15.28,-86.97,0
"16375","Joconal","HND",1216,15.35,-88.63,0
"16376","Jocoro","SLV",4366,13.61,-88.03,0
"16377","Jocotan","GTM",5061,14.82,-89.38,0
"16378","Jocotenango","GTM",18297,14.58,-90.73,0
"16379","Jocotepec","MEX",16619,20.3,-103.43,0
"16380","Jodar","ESP",12306,37.85,-3.35,0
"16381","Jodhpur","IND",940513,26.29,73.02,0
"16382","Jodoigne","BEL",11984,50.72,4.87,0
"16383","Joensuu","FIN",53722,62.61,29.78,0
"16384","Joesuu","EST",391,58.49,24.91,0
"16385","Joetsu","JPN",136545,37.12,138.25,0
"16386","Jogeva","EST",6388,58.76,26.41,0
"16387","Jogeveste","EST",152,57.99,26.04,0
"16388","Jogisoo","EST",126,59.18,25.86,0
"16389","Jogisoo","EST",222,59.28,24.51,0
"16390","Jogonalan","IDN",28321,-7.72,110.53,0
"16391","Johannesburg","ZAF",2091491,-26.19,28.04,0
"16392","Johi","PAK",16719,26.7,67.6,0
"16393","Johnson City","USA",59183,36.33,-82.37,0
"16394","Johnstone","GBR",15554,55.83,-4.5,0
"16395","Johor Bahru","MYS",838947,1.48,103.75,0
"16396","Johvi","EST",11337,59.36,27.42,0
"16397","Joigny","FRA",11674,48,3.4,0
"16398","Joinville","BRA",471614,-26.32,-48.84,0
"16399","Joinville-le-Pont","FRA",18296,48.82,2.46,0
"16400","Joita","ROU",8569,44.5,25.85,0
"16401","Jojoima","SLE",3184,7.88,-10.79,0
"16402","Jojutla","MEX",20537,18.62,-99.18,0
"16403","Jokioinen","FIN",5548,60.82,23.47,0
"16404","Joliet","USA",141246,41.53,-88.12,0
"16405","Joliette","CAN",34896,46.03,-73.45,0
"16406","Jolo","PHL",103907,6.05,120.99,0
"16407","Jomala","FIN",3740,60.15,19.97,0
"16408","Jomarr","GMB",229,13.43,-15.67,0
"16409","Jombang","IDN",128804,-7.56,112.26,0
"16410","Jomboy","UZB",14572,39.7,67.09,0
"16411","Jona","CHE",17784,47.25,8.85,0
"16412","Jonacatepec","MEX",8378,18.68,-98.8,0
"16413","Jonan","JPN",20716,32.7,130.72,0
"16414","Jonava","LTU",35052,55.08,24.27,0
"16415","Jonen","CHE",1702,47.3,8.4,0
"16416","Jonesboro","USA",59233,35.82,-90.69,0
"16417","Joniarr","GMB",223,13.28,-15.98,0
"16418","Joniskelis","LTU",1417,56.02,24.17,0
"16419","Joniskis","LTU",11048,56.24,23.61,0
"16420","Jonkoping","SWE",83501,57.78,14.17,0
"16421","Jonschwil","CHE",3224,47.43,9.08,0
"16422","Joodre","EST",265,58.86,23.65,0
"16423","Joopre","EST",446,58.47,24.32,0
"16424","Jootme","EST",120,59.22,25.9,0
"16425","Joplin","USA",47060,37.08,-94.5,0
"16426","Jorapokhar","IND",91290,23.79,86.36,0
"16427","Jordan","PHL",8339,10.66,122.59,0
"16428","Jorhat","IND",69653,26.76,94.2,0
"16429","Jorochito","BOL",4164,-18.06,-63.43,0
"16430","Joroinen","FIN",5464,62.18,27.83,0
"16431","Jorpeland","NOR",5621,59.02,6.05,0
"16432","Jorstadmoen-Faberg","NOR",1381,61.17,10.42,0
"16433","Jortveit","NOR",662,58.27,8.52,0
"16434","Jos","NGA",839334,9.93,8.89,0
"16435","Josanicka Banja","SRB",1142,43.39,20.75,0
"16436","Jose Batlle y Ordonez","URY",2454,-33.47,-55.12,0
"16437","Jose Bonifacio","BRA",28453,-21.05,-49.69,0
"16438","Jose Contreras","DOM",755,19.47,-70.45,0
"16439","Jose Enrique Rodo","URY",2174,-33.68,-57.57,0
"16440","Jose Falcon","PRY",320,-25.21,-57.71,0
"16441","Jose Fasardi","PRY",394,-25.98,-56.13,0
"16442","Jose Ocampos","PRY",1720,-25.4,-55.44,0
"16443","Jose Panganiban","PHL",21490,14.3,122.69,0
"16444","Jose Pedro Varela","URY",5444,-33.45,-54.53,0
"16445","Jose Santos Guardiola","HND",2829,16.4,-86.37,0
"16446","Jose de Freitas","BRA",22089,-4.76,-42.58,0
"16447","Joseni","ROU",5606,46.7,25.5,0
"16448","Josenii Bargaului","ROU",4981,47.22,24.68,0
"16449","Josipdol","HRV",999,45.19,15.29,0
"16450","Josipovac","HRV",4421,45.58,18.58,0
"16451","Joue-les-Tours","FRA",37535,47.36,0.65,0
"16452","Joutsa","FIN",4034,61.73,26.12,0
"16453","Joutseno","FIN",10523,61.1,28.5,0
"16454","Jouy-le-Moutier","FRA",19281,49.02,2.03,0
"16455","Jovellanos","CUB",47581,22.8,-81.2,0
"16456","Jovim","PRT",7057,41.1,-8.51,0
"16457","Joyabaj","GTM",14592,14.99,-90.81,0
"16458","Joyo","JPN",82880,34.86,135.77,0
"16459","Jozefow","POL",18245,52.15,21.26,0
"16460","Jrahovit","ARM",1028,40.05,44.47,0
"16461","Jrarat","ARM",2596,40.55,44.76,0
"16462","Jrashen","ARM",1688,40.05,44.5,0
"16463","Jrashen","ARM",3063,40.79,44.2,0
"16464","Jrvesh","ARM",5333,40.19,44.59,0
"16465","Juan Adrian","DOM",1383,18.77,-70.33,0
"16466","Juan Aldama","MEX",14171,24.29,-103.39,0
"16467","Juan Antonio Artigas","URY",13681,-34.75,-55.98,0
"16468","Juan Augusto Saldivar","PRY",5064,-25.45,-57.4,0
"16469","Juan Diaz","PAN",1369,8.47,-80.28,0
"16470","Juan Emilio O'Leary","PRY",3040,-25.42,-55.39,0
"16471","Juan Jose Rios","MEX",26936,25.75,-108.83,0
"16472","Juan Lacaze","URY",13250,-34.44,-57.43,0
"16473","Juan Lopez","DOM",1547,19.43,-70.52,0
"16474","Juan Santiago","DOM",1542,18.7,-71.58,0
"16475","Juan de Acosta","COL",8854,10.83,-75.03,0
"16476","Juan de Herrera","DOM",5496,18.87,-71.23,0
"16477","Juan de Mena","PRY",462,-24.92,-56.73,0
"16478","Juana Diaz","PRI",9404,18.05,-66.5,0
"16479","Juanacatlan","MEX",8625,20.52,-103.17,0
"16480","Juancho","DOM",1646,17.87,-71.28,0
"16481","Juanico","URY",1431,-34.59,-56.25,0
"16482","Juanjui","PER",39056,-7.17,-76.74,0
"16483","Juankoski","FIN",5445,63.07,28.35,0
"16484","Juarez","MEX",14428,25.65,-100.08,0
"16485","Juarez","MEX",1449006,31.74,-106.49,0
"16486","Juarez","MEX",14847,27.12,-109.83,0
"16487","Juatuba","BRA",26073,-19.95,-44.32,0
"16488","Juayua","SLV",10093,13.85,-89.75,0
"16489","Juazeiro","BRA",139982,-9.42,-40.5,0
"16490","Juazeiro do Norte","BRA",230040,-7.21,-39.32,0
"16491","Juba","SDN",168159,4.85,31.6,0
"16492","Jubayl","LBN",21191,34.13,35.66,0
"16493","Jubb Jannin","LBN",7166,33.62,35.68,0
"16494","Juchen","DEU",22611,51.11,6.49,0
"16495","Juchitan","MEX",68230,16.43,-95.02,0
"16496","Juchitepec","MEX",15183,19.1,-98.88,0
"16497","Jucuapa","SLV",10769,13.51,-88.38,0
"16498","Jucuaran","SLV",1669,13.25,-88.25,0
"16499","Judaberg","NOR",563,59.18,5.85,0
"16500","Judayta","JOR",12281,32.4,35.7,0
"16501","Judeide-Maker","ISR",17894,32.92,35.15,0
"16502","Judenburg","AUT",9949,47.17,14.66,0
"16503","Juegang","CHN",73709,32.32,121.17,0
"16504","Juelsminde","DNK",3707,55.71,10.02,0
"16505","Juifang","TWN",44319,25.11,121.81,0
"16506","Juigalpa","NIC",56712,12.11,-85.38,0
"16507","Juina","BRA",38777,-11.4,-59.5,0
"16508","Juiz de Fora","BRA",476198,-21.75,-43.36,0
"16509","Jujutla","SLV",2054,13.79,-89.86,0
"16510","Jujuy","ARG",312947,-24.19,-65.3,0
"16511","Jula Kunda","GMB",284,13.33,-16.18,0
"16512","Julayjilah","SAU",5456,25.5,49.6,0
"16513","Juli","PER",7364,-16.22,-69.45,0
"16514","Juliaca","PER",256253,-15.5,-70.14,0
"16515","Julich","DEU",33774,50.93,6.36,0
"16516","Juma","UZB",20116,39.7,66.66,0
"16517","Jumilla","ESP",24804,38.48,-1.34,0
"16518","Jumla","NPL",9162,29.27,82.16,0
"16519","Junagadh","IND",188514,21.52,70.45,0
"16520","Juncalito","DOM",1257,19.22,-70.82,0
"16521","Juncos","PRI",8883,18.23,-65.92,0
"16522","Jundiai","BRA",325650,-23.2,-46.88,0
"16523","Jundubah","TUN",53088,36.5,8.77,0
"16524","Junglinster","LUX",2390,49.7,6.25,0
"16525","Junin","ARG",85652,-34.59,-60.96,0
"16526","Junin","COL",1585,4.8,-73.64,0
"16527","Junin","ECU",9346,-0.92,-80.21,0
"16528","Junin","PER",15451,-11.15,-76.01,0
"16529","Juniyah","LBN",99729,33.97,35.63,0
"16530","Juntas","CRI",4845,10.28,-84.95,0
"16531","Juodupe","LTU",1973,56.09,25.61,0
"16532","Jupiter","USA",51126,26.92,-80.1,0
"16533","Juprelle","BEL",8416,50.72,5.53,0
"16534","Jurado","COL",2379,7.11,-77.77,0
"16535","Jurbarkas","LTU",12921,55.09,22.76,0
"16536","Jurbise","BEL",9519,50.53,3.93,0
"16537","Jurf-as-Sahr","IRQ",16454,32.87,44.22,0
"16538","Juri","EST",2573,59.36,24.9,0
"16539","Jurilovca","ROU",5107,44.77,28.87,0
"16540","Jurm","AFG",12958,36.85,70.82,0
"16541","Jurmala","LVA",53783,56.98,23.76,0
"16542","Juru","MYS",12518,5.32,100.45,0
"16543","Jurva","FIN",4389,62.68,21.98,0
"16544","Jutiapa","GTM",36752,14.29,-89.9,0
"16545","Jutiapa","HND",1171,13.98,-86.4,0
"16546","Jutiapa","HND",2861,15.77,-86.52,0
"16547","Juticalpa","HND",34644,14.67,-86.23,0
"16548","Jutiquile","HND",3651,14.72,-86.08,0
"16549","Juuka","FIN",5931,63.23,29.25,0
"16550","Juupajoki","FIN",2092,61.78,24.45,0
"16551","Juuru","EST",570,59.06,24.95,0
"16552","Juva","FIN",7071,61.9,27.85,0
"16553","Juventino Rosas","MEX",38673,20.65,-101,0
"16554","Juvisy-sur-Orge","FRA",12439,48.68,2.38,0
"16555","Juwafat al-Kafrayn","JOR",6538,31.86,35.64,0
"16556","Juwana","IDN",40474,-6.7,111.15,0
"16557","Juwayya","LBN",7067,33.24,35.35,0
"16558","Juxian","CHN",66978,35.58,118.82,0
"16559","Juxtlahuaca","MEX",8389,17.33,-98.02,0
"16560","Juybar","IRN",28938,36.64,52.9,0
"16561","Juye","CHN",58447,35.39,116.09,0
"16562","Jvari","GEO",4739,42.72,42.05,0
"16563","Jwaneng","BWA",17297,-25.42,25.55,0
"16564","Jyderup","DNK",4039,55.67,11.43,0
"16565","Jyllinge","DNK",10244,55.75,12.12,0
"16566","Jyvaskyla","FIN",86347,62.26,25.75,0
"16567","Jyvaskylan maalaiskunta","FIN",35388,62.28,25.72,0
"16568","K'obo","ETH",32891,12.16,39.63,0
"16569","Kaabong","UGA",10187,3.52,34.12,0
"16570","Kaagjarve","EST",315,57.77,26.18,0
"16571","Kaagvere","EST",284,58.35,26.88,0
"16572","Kaala Gomen","NCL",1911,-20.67,164.4,0
"16573","Kaalepi","EST",221,59.09,25.68,0
"16574","Kaansoo","EST",149,58.57,25.17,0
"16575","Kaapa","EST",304,57.87,27.11,0
"16576","Kaardi","EST",572,58.2,26.41,0
"16577","Kaarepere","EST",333,58.66,26.53,0
"16578","Kaarina","FIN",21947,60.42,22.42,0
"16579","Kaarlijarve","EST",169,58.29,26.16,0
"16580","Kaarst","DEU",41937,51.24,6.61,0
"16581","Kaashidhoo","MDV",1877,4.97,73.47,0
"16582","Kaavere","EST",127,58.47,25.96,0
"16583","Kaavi","FIN",3500,62.98,28.5,0
"16584","Kaba","HUN",6378,47.35,21.29,0
"16585","Kabacan","PHL",32313,7.11,124.82,0
"16586","Kabaduz","TUR",3563,40.86,37.89,0
"16587","Kabala","EST",364,58.69,25.63,0
"16588","Kabala","SLE",18094,9.58,-11.55,0
"16589","Kabale","UGA",52660,-1.25,29.98,0
"16590","Kabalo","COD",30055,-6.05,26.91,0
"16591","Kabanga","TZA",19900,-2.63,30.48,0
"16592","Kabanjahe","IDN",57821,3.1,98.48,0
"16593","Kabankalan","PHL",138315,10,122.82,0
"16594","Kabare","COD",38005,-2.46,28.81,0
"16595","Kabarnet","KEN",10191,0.5,35.73,0
"16596","Kabatas","TUR",9020,40.75,37.45,0
"16597","Kabba","NGA",50986,7.84,6.07,0
"16598","Kabelvag","NOR",1616,68.21,14.48,0
"16599","Kaberamaido","UGA",29979,1.81,33.15,0
"16600","Kaberneeme","EST",98,59.51,25.26,0
"16601","Kabin Buri","THA",21180,13.98,101.72,0
"16602","Kabinda","COD",61002,-6.13,24.48,0
"16603","Kabirwala","PAK",63098,30.4,71.87,0
"16604","Kableskovo","BGR",2819,42.67,27.58,0
"16605","Kabli","EST",364,58.34,24.74,0
"16606","Kabo","CAF",13710,7.65,18.62,0
"16607","Kabompo","ZMB",6758,-13.6,24.2,0
"16608","Kabul","AFG",3120963,34.53,69.17,1
"16609","Kabul","ISR",9791,32.87,35.22,0
"16610","Kabusiyah","SDN",9861,16.88,33.7,0
"16611","Kabwe","ZMB",191093,-14.44,28.45,0
"16612","Kabwohe-Itendero","UGA",17275,-0.57,30.42,0
"16613","Kac","SRB",11801,45.3,19.94,0
"16614","Kacarevo","SRB",7536,44.97,20.69,0
"16615","Kacergine","LTU",911,54.93,23.7,0
"16616","Kachar","KAZ",10075,53.39,62.93,0
"16617","Kachia","NGA",31644,9.87,7.96,0
"16618","Kachikau","BWA",981,-18.17,24.47,0
"16619","Kachiry","KAZ",8841,53.08,76.09,0
"16620","Kachkanar","RUS",43757,58.7,59.49,0
"16621","Kacuni","BIH",5262,44.07,17.94,0
"16622","Kadan","CZE",17659,50.38,13.27,0
"16623","Kadapiku","EST",97,59.35,26.13,0
"16624","Kadarkut","HUN",2727,46.23,17.61,0
"16625","Kadayanallur","IND",78260,9.08,77.35,0
"16626","Kade","GHA",13420,6.09,-0.84,0
"16627","Kadhan","PAK",7026,24.49,68.98,0
"16628","Kadholhudhoo","MDV",3123,5.62,72.86,0
"16629","Kadi","IND",58475,23.31,72.33,0
"16630","Kadila","EST",142,59.22,26.34,0
"16631","Kadingilan","PHL",7132,7.6,124.91,0
"16632","Kadinhani","TUR",15308,38.24,32.21,0
"16633","Kadipaten","IDN",27311,-6.76,108.17,0
"16634","Kadiri","IND",82792,14.12,78.16,0
"16635","Kadirli","TUR",71187,37.37,36.11,0
"16636","Kadisehri","TUR",5824,40,35.82,0
"16637","Kaditheemu","MDV",1296,6.44,72.92,0
"16638","Kadok","MYS",19596,6,102.25,0
"16639","Kadoma","JPN",130953,34.73,135.59,0
"16640","Kadoma","ZWE",80110,-18.33,29.91,0
"16641","Kadoodhoo","MDV",368,2.32,72.92,0
"16642","Kadrina","EST",2394,59.33,26.15,0
"16643","Kadugannawa","LKA",1217,7.25,80.52,0
"16644","Kaduna","NGA",1619164,10.52,7.44,0
"16645","Kadungora","IDN",78234,-7.08,107.9,0
"16646","Kaduqli","SDN",90186,11.01,29.7,0
"16647","Kaechon","PRK",26974,39.7,125.9,0
"16648","Kaele","CMR",25785,10.12,14.45,0
"16649","Kaeng Khlo","THA",29345,16.1,102.27,0
"16650","Kaeng Khoi","THA",31238,14.59,101,0
"16651","Kaeo","NZL",512,-35.1,173.78,0
"16652","Kaerepere","EST",542,58.97,24.84,0
"16653","Kaesong","PRK",341496,37.97,126.56,0
"16654","Kafanchan","NGA",81392,9.59,8.28,0
"16655","Kafar Kama","ISR",3092,32.72,35.44,0
